date,temperature_avg_C,temperature_min_C,temperature_max_C
2010-10-03,16.935250969981666,12.20503785307335,21.97080201716534
2010-10-04,16.566480221439235,11.524119301655048,21.739172510926267
2010-10-05,16.120257200617118,10.980586182932143,21.384652187077677
2010-10-06,15.879421793652284,10.82355265049199,21.019653201888048
2010-10-07,15.930952945592026,11.044373371192478,20.78598501476671
2010-10-08,16.13389032172762,11.345998344165537,20.91154435485464
2010-10-09,15.95973228883554,11.311800632359791,20.750012164831446
2010-10-10,15.69335942872101,11.017900562431578,20.58131320783724
2010-10-11,15.508469262154449,10.640724591322225,20.536333734054665
2010-10-12,15.446841497378387,10.250328932704576,20.594555796433838
2010-10-13,15.578839711276032,10.179581475937198,20.85475984067091
2010-10-14,15.775010928083589,10.39626461213021,21.171887680073667
2010-10-15,15.825813606403074,10.545078565673862,21.15660304961324
2010-10-16,15.92586562870639,10.90730009445781,21.04022276449541
2010-10-17,15.750680810488234,11.169808441910334,20.58087956824272
2010-10-18,15.720369966976705,10.946594455953118,20.696406777318543
2010-10-19,15.780453396591781,10.781680865451392,21.030752700416542
2010-10-20,15.842953825490156,10.92492082557095,20.937435422665658
2010-10-21,15.445975270868075,10.8867452854563,20.36070803624642
2010-10-22,14.522698709793133,10.317478981582497,19.176469615104395
2010-10-23,13.877356274904969,9.128788191897797,18.830195241314698
2010-10-24,13.27979009335138,8.339531123832842,18.58188104021218
2010-10-25,13.079283016011345,7.648233178850205,18.58336913277458
2010-10-26,12.98448780021954,7.408314939687273,18.586099653086364
2010-10-27,12.881884323012514,7.343692934686658,18.46552530592345
2010-10-28,12.661968606075504,6.695685858563365,18.380279178635988
2010-10-29,12.680245273946468,6.80865356249177,18.359838984410032
2010-10-30,13.001567941902636,7.454769765752189,18.31248804241494
2010-10-31,12.684744968602956,7.78497130454241,17.659539143786162
2010-11-01,11.95412499012599,6.965571172587431,16.83997727399344
2010-11-02,11.412550477862055,6.044089226381743,16.50451240386235
2010-11-03,11.529067928722498,5.7672587724452455,17.183856763808365
2010-11-04,11.921498748306249,6.04267268024654,17.974924495520952
2010-11-05,12.395488110292831,6.477728274036167,18.38648960654598
2010-11-06,12.258099900391016,6.4928421834620735,17.983098027617302
2010-11-07,11.940275678202909,6.144036996784905,17.73332504671299
2010-11-08,11.844282325803476,6.032125876207203,17.548630353797193
2010-11-09,12.151383299823237,6.577394078934276,18.039281449607984
2010-11-10,12.012209129341556,6.467443709477152,17.81625221015787
2010-11-11,11.870038304884815,6.360815074746711,17.687732646823292
2010-11-12,11.58164674608031,6.734472993696443,16.969483383895522
2010-11-13,11.555006702876597,6.695663821281016,16.72505007566201
2010-11-14,11.52789146124752,6.416259119492224,16.897233517183224
2010-11-15,11.415410725507286,6.178611849604408,17.049617023569226
2010-11-16,11.236637984927995,6.079847581307774,16.696633861991813
2010-11-17,11.220525882701565,5.972626251592487,16.491927940781466
2010-11-18,10.891075463440131,5.955503328692544,16.13340712262095
2010-11-19,10.598535171223602,5.413646191153248,15.941529427964667
2010-11-20,9.839259340143428,4.277367076699875,15.50796388325898
2010-11-21,9.758021245148257,3.8628997281718966,15.369927392676175
2010-11-22,10.20180913765364,4.867133301564024,15.383977695374256
2010-11-23,10.205185717254892,5.04323327548758,15.357295816782653
2010-11-24,10.53519503546562,5.052434374175959,16.085985052513934
2010-11-25,11.143805708161949,5.674907289400494,16.786677337464766
2010-11-26,10.888523754271432,5.5740481898462235,16.57338139381983
2010-11-27,10.281536088857877,5.097943568896142,15.899429778306
2010-11-28,9.760888251438757,4.507657614811649,15.345736297653104
2010-11-29,9.142303363147619,3.4486167006704136,15.020477070701816
2010-11-30,8.383629299459813,2.4373585780091958,14.499968717611637
2010-12-01,7.971430425476228,1.9980332521100763,14.172038612803192
2010-12-02,8.073577152234805,2.1073918528219906,14.184840246943907
2010-12-03,8.036886396002899,2.1450425376452245,14.182184230841301
2010-12-04,7.993924926721434,2.076383415268026,14.235603987003799
2010-12-05,7.84704054943154,2.049350089949712,13.882814394218144
2010-12-06,7.653240834261226,2.157226493757321,13.563306709888877
2010-12-07,8.036320601344187,2.4155583412709802,13.794653400529114
2010-12-08,8.473776469785605,3.280336861493538,14.012129303868278
2010-12-09,8.428155571134312,3.628770217875797,13.727137735819724
2010-12-10,8.194473527226819,3.0940850752778033,13.7127724758451
2010-12-11,7.633251419343878,2.245033782778478,13.288008370446903
2010-12-12,6.8820463051973775,0.9510972423462931,12.72422465116091
2010-12-13,6.782511771529073,0.793904444533041,12.790888257521658
2010-12-14,6.488128399468451,0.6016790956658156,12.42708437230101
2010-12-15,6.194450248495116,0.08993016405042908,12.390569826874412
2010-12-16,6.7568919908933935,0.3571614698935264,13.334156111652192
2010-12-17,6.722939687657288,0.784205364179968,12.942895456465578
2010-12-18,6.0599743825573,0.2480091285045205,12.18778562185372
2010-12-19,5.654475583649969,-0.37810212715334046,11.855052527534156
2010-12-20,5.670261810516934,-0.6595727399157454,12.448281525181983
2010-12-21,5.721216162374446,-0.8900845095892009,12.717060279870509
2010-12-22,5.659482650421978,-0.8322336169205755,12.290682374103596
2010-12-23,5.5687705537069405,-0.7049601171905238,11.980006835612016
2010-12-24,4.885437862025981,-1.4148785582549408,11.360550222430447
2010-12-25,4.927347881001765,-1.5375817794574118,11.478982962600412
2010-12-26,5.854721751051784,-0.7837411504430065,12.36142452497478
2010-12-27,6.0994995125304285,0.019271057146454496,12.488271655976746
2010-12-28,6.475779803876264,0.4207945590783879,12.721267053798442
2010-12-29,7.068701484195969,1.1240057829928674,13.119679730131054
2010-12-30,7.509081144170011,1.7214233973803061,13.302967191156597
2010-12-31,6.811197387968889,1.0172374175252799,12.364185409548782
2011-01-01,4.953316691238854,-0.8387290969548076,10.58410599020715
2011-01-02,4.5391974366935415,-1.4070781892102673,10.777532052926063
2011-01-03,4.7266893086726895,-1.0440495417788043,10.883996164958603
2011-01-04,5.413304638342936,-0.5270785718599313,11.634544887182926
2011-01-05,4.980043274490299,-0.6760632394608024,11.174984420567682
2011-01-06,4.899103603621654,-1.0365677272496328,11.204823982803418
2011-01-07,5.311946461799266,-0.6286711352587417,11.5676526651377
2011-01-08,5.137730408565403,-0.6648425595985827,11.132681247318317
2011-01-09,4.392777693470634,-1.565795272096011,10.4953269030745
2011-01-10,3.727330621679755,-2.3643308792336484,9.90900621284311
2011-01-11,4.566058465384799,-2.208228148153637,11.221690783285908
2011-01-12,5.258127244332229,-1.3480263758426076,11.972968759483024
2011-01-13,5.681522113848416,-0.7757744953455585,12.25985202261802
2011-01-14,5.593052969103667,-0.677236144071685,11.8339874095156
2011-01-15,5.428354677120126,-0.7421190769794634,11.461435131651001
2011-01-16,4.176701809645294,-1.827596103719884,9.92551080347431
2011-01-17,4.476161570221905,-2.1034748255081013,10.564966358308766
2011-01-18,4.585170733230541,-1.8451037914007316,10.771711327566493
2011-01-19,4.070892281908755,-2.347251754857325,10.375446612064422
2011-01-20,5.177844587138111,-1.7647537998472558,11.594307275289054
2011-01-21,5.772138776834822,-0.6508031309724629,12.144123998531086
2011-01-22,5.939644429174905,-0.389319928226314,12.343915013558842
2011-01-23,6.03326797412501,-0.35689120794233986,12.571319879666419
2011-01-24,6.024045357881164,-0.375474102265116,12.650598992188293
2011-01-25,5.939352201863699,-0.3187351067136319,12.457509126061211
2011-01-26,5.680504147359329,-0.6380500678609451,12.051577655211474
2011-01-27,5.361661668010299,-1.0710054492849963,11.743937389896416
2011-01-28,6.194440995421246,-0.6045472451762066,12.642998345282876
2011-01-29,6.766700477138556,0.5138032326745474,12.812529153280934
2011-01-30,7.092538286407944,0.6529970236667282,13.300861023181255
2011-01-31,6.910028551354742,0.48374480106662077,13.15788919457384
2011-02-01,6.984110268422569,0.34182475935568846,13.5075135954512
2011-02-02,7.674146564340958,0.8365427089543687,14.502935226523903
2011-02-03,8.656907858857778,1.5573187704873135,15.601322577805092
2011-02-04,9.294046006187443,2.5218531471649044,16.104503355346424
2011-02-05,9.369366565102268,2.7831061492903473,15.953532502372582
2011-02-06,9.630945349982085,3.216316651291436,15.939531855004304
2011-02-07,9.58631702617788,2.9945856871962633,15.960329076164385
2011-02-08,8.472077288261914,1.5963172676044906,15.066368838550943
2011-02-09,7.72199174593635,1.012812056675159,14.327889820966277
2011-02-10,8.234677124198697,1.2112340981186094,14.952237950967401
2011-02-11,8.512865662000138,1.8171067894021462,15.010152588696599
2011-02-12,9.327285501960091,2.435896023617829,15.89023450805837
2011-02-13,10.121397406394976,3.4141057763949334,16.3742353345948
2011-02-14,10.00755559703589,4.021328334674365,15.801369145993306
2011-02-15,9.55555797170365,3.9983476528005895,15.157563455215666
2011-02-16,8.665252143649184,3.2637827310817897,14.070956990833281
2011-02-17,7.568429844440914,1.7175301103479228,13.156336787282214
2011-02-18,7.113216207290577,1.2919524726866598,12.599913346153869
2011-02-19,7.61822882550922,1.728717910294165,13.32915499152449
2011-02-20,7.571343172820889,1.6628284602551844,13.336702904272784
2011-02-21,7.308529596758717,1.2743418896034768,13.087535819961545
2011-02-22,7.899050993579408,1.3976129872145862,13.852234058220688
2011-02-23,8.711946466799532,2.2039955340570714,14.725161830667673
2011-02-24,8.904134921295451,2.9544833476265353,14.743868040369705
2011-02-25,8.656690592214261,2.8747933556720113,14.277868899012049
2011-02-26,8.40930606181405,2.679062675733178,13.981157329405733
2011-02-27,8.367127015213043,2.0707656068394726,14.227978808123282
2011-02-28,8.648282364615625,1.9983837194370153,14.751464272184307
2011-03-01,9.58802637959451,2.837971343981053,15.741906009499303
2011-03-02,10.314775307401192,3.5871390903631095,16.339836698052693
2011-03-03,11.116793936214492,4.686936357969955,17.030791727039116
2011-03-04,11.161267484821963,4.900942439848279,17.151325860647432
2011-03-05,10.994411547222171,4.59455026928066,17.169367280986194
2011-03-06,11.451252860653483,4.546396816362005,18.04649523883893
2011-03-07,11.885298466318318,4.820116825532807,18.55091075525729
2011-03-08,11.733521073829422,4.832127572104241,18.249501366878178
2011-03-09,11.301206705209609,4.480849576649291,17.746403517549425
2011-03-10,11.052214636004976,4.050858523092529,17.631982514654794
2011-03-11,10.90862758353228,3.905667410738772,17.465544141751877
2011-03-12,11.261819780480664,4.308577692043912,17.692694075044813
2011-03-13,11.621665631923065,4.422361223735038,18.206612282757135
