system:index,date,total_evaporation_m,.geo
20170629,2017-06-29,-0.0027166271684406634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170630,2017-06-30,-0.002635652861024784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170701,2017-07-01,-0.002607468456832667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170702,2017-07-02,-0.0025385555392028634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170703,2017-07-03,-0.002482841654510577,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170704,2017-07-04,-0.002461134332870479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170705,2017-07-05,-0.002485972917658562,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170706,2017-07-06,-0.0025291176462593867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170707,2017-07-07,-0.0025799275512381915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170708,2017-07-08,-0.002720279695097267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170709,2017-07-09,-0.0026082174685571127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170710,2017-07-10,-0.002476599230132523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170711,2017-07-11,-0.0022934567804182276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170712,2017-07-12,-0.0023164121306646942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170713,2017-07-13,-0.002525639000451049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170714,2017-07-14,-0.002751861922781969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170715,2017-07-15,-0.0027871452990050954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170716,2017-07-16,-0.0028485355268264997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170717,2017-07-17,-0.0028950978068862402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170718,2017-07-18,-0.0029717879914427986,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170719,2017-07-19,-0.0029502631690668927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170720,2017-07-20,-0.002794193878385785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170721,2017-07-21,-0.002807852669578906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170722,2017-07-22,-0.002747321066002563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170723,2017-07-23,-0.0025871224303612855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170724,2017-07-24,-0.0025298184637408618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170725,2017-07-25,-0.0025393945002381998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170726,2017-07-26,-0.002592647857454085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170727,2017-07-27,-0.002731636255609366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170728,2017-07-28,-0.0027625267217788792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170729,2017-07-29,-0.0027482703211839043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170730,2017-07-30,-0.0028596927763608285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170731,2017-07-31,-0.002969892834229886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170801,2017-08-01,-0.0030365859641227795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170802,2017-08-02,-0.002967648645266701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170803,2017-08-03,-0.0029000188910183458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170804,2017-08-04,-0.0027452288894519185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170805,2017-08-05,-0.002712482129400608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170806,2017-08-06,-0.0026504016903592677,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170807,2017-08-07,-0.0025742014076545593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170808,2017-08-08,-0.00256825490789208,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170809,2017-08-09,-0.002445437546750678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170810,2017-08-10,-0.0025369095860789488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170811,2017-08-11,-0.0026492305542189297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170812,2017-08-12,-0.0025370754667544118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170813,2017-08-13,-0.002533086462566405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170814,2017-08-14,-0.002617325667632507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170815,2017-08-15,-0.0028240943084065053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170816,2017-08-16,-0.0027550369451881896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170817,2017-08-17,-0.00280636895954201,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170818,2017-08-18,-0.0026606609718029532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170819,2017-08-19,-0.002586250403025924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170820,2017-08-20,-0.002671890164388223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170821,2017-08-21,-0.002759995083383974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170822,2017-08-22,-0.0027462983943764723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170823,2017-08-23,-0.0028403564872391406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170824,2017-08-24,-0.0027824552695335063,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170825,2017-08-25,-0.0026760057060323476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170826,2017-08-26,-0.002629541900672381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170827,2017-08-27,-0.0026380074247200954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170828,2017-08-28,-0.002492363218977497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170829,2017-08-29,-0.0025485606431476047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170830,2017-08-30,-0.0027807223856632177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170831,2017-08-31,-0.0027623528341571978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170901,2017-09-01,-0.0026544000922471816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170902,2017-09-02,-0.0026470350331831032,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170903,2017-09-03,-0.002748480341473436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170904,2017-09-04,-0.0029373165748747235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170905,2017-09-05,-0.002958195463479918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170906,2017-09-06,-0.0028854706740904044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170907,2017-09-07,-0.0028433950714057943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170908,2017-09-08,-0.002871075968138407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170909,2017-09-09,-0.002864320989401595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170910,2017-09-10,-0.0027689168428290927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170911,2017-09-11,-0.0027867966069002785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170912,2017-09-12,-0.002729033059079908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170913,2017-09-13,-0.0026361791211736785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170914,2017-09-14,-0.002637336350790183,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170915,2017-09-15,-0.002739770218053416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170916,2017-09-16,-0.0027714212529411407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170917,2017-09-17,-0.002577104428370232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170918,2017-09-18,-0.0024084634734417307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170919,2017-09-19,-0.0025609676456671135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170920,2017-09-20,-0.0024110730881138835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170921,2017-09-21,-0.0022573025028723268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170922,2017-09-22,-0.002340799492922657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170923,2017-09-23,-0.0025464042490231406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170924,2017-09-24,-0.002606361294764879,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170925,2017-09-25,-0.002597865784612783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170926,2017-09-26,-0.0026023764431686324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170927,2017-09-27,-0.0024972639076568477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170928,2017-09-28,-0.0024215567539924055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170929,2017-09-29,-0.00233359654023601,"{""type"":""MultiPoint"",""coordinates"":[]}"
20170930,2017-09-30,-0.002364252724243594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171001,2017-10-01,-0.0023799537778856367,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171002,2017-10-02,-0.002322905430275483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171003,2017-10-03,-0.00233655359033326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171004,2017-10-04,-0.0024469336245137273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171005,2017-10-05,-0.0024029894510405776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171006,2017-10-06,-0.002307430794179173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171007,2017-10-07,-0.002278496053360748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171008,2017-10-08,-0.002219856556326744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171009,2017-10-09,-0.0021367838260122054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171010,2017-10-10,-0.002114546038826945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171011,2017-10-11,-0.0020866841164957016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171012,2017-10-12,-0.0020013274867341844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171013,2017-10-13,-0.002042113116660108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171014,2017-10-14,-0.002087104402375056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171015,2017-10-15,-0.0021327388784160503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171016,2017-10-16,-0.002169233516294695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171017,2017-10-17,-0.002203231520707442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171018,2017-10-18,-0.0021306747505969734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171019,2017-10-19,-0.0020311541113815193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171020,2017-10-20,-0.0018338710465775998,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171021,2017-10-21,-0.0018451968767209165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171022,2017-10-22,-0.0018879463267797334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171023,2017-10-23,-0.0019661242945193287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171024,2017-10-24,-0.001950206090085016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171025,2017-10-25,-0.001876826659756722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171026,2017-10-26,-0.0018684051086483963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171027,2017-10-27,-0.001816520697117819,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171028,2017-10-28,-0.0017895282484009436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171029,2017-10-29,-0.0017295557252952425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171030,2017-10-30,-0.0016672192009101656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171031,2017-10-31,-0.0016140264976028584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171101,2017-11-01,-0.001624417664380179,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171102,2017-11-02,-0.0016493489718361223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171103,2017-11-03,-0.0016558389368338659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171104,2017-11-04,-0.0016013295138454957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171105,2017-11-05,-0.001581069108470821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171106,2017-11-06,-0.0015358873640826613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171107,2017-11-07,-0.0015433179406930632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171108,2017-11-08,-0.0015307330537715185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171109,2017-11-09,-0.001513113905806277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171110,2017-11-10,-0.0015145357742319392,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171111,2017-11-11,-0.0014572002491725082,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171112,2017-11-12,-0.00143066033353453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171113,2017-11-13,-0.001428163808640958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171114,2017-11-14,-0.0013938579686783477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171115,2017-11-15,-0.0012784580265888953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171116,2017-11-16,-0.0011994498965697735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117,2017-11-17,-0.0012197554415129003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171118,2017-11-18,-0.001245447813710727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171119,2017-11-19,-0.0012426391060303202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171120,2017-11-20,-0.001266328512684839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171121,2017-11-21,-0.0013020815422023733,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171122,2017-11-22,-0.0012639338493984449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171123,2017-11-23,-0.001248005329558419,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171124,2017-11-24,-0.0012158427895149558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171125,2017-11-25,-0.0011954529625709555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171126,2017-11-26,-0.0011507997191572427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171127,2017-11-27,-0.001140923235709951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171128,2017-11-28,-0.0011430269493898084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171129,2017-11-29,-0.001128791638152025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171130,2017-11-30,-0.0010836289336970555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171201,2017-12-01,-0.0010425782727016015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171202,2017-12-02,-0.001052430745398115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171203,2017-12-03,-0.0010253253586546829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171204,2017-12-04,-0.0010197241915169974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171205,2017-12-05,-0.001023673284752384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171206,2017-12-06,-9.875182988635966E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171207,2017-12-07,-0.0010109774817696907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171208,2017-12-08,-0.0010098710189974218,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171209,2017-12-09,-9.672208871446672E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171210,2017-12-10,-9.634678178488237E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171211,2017-12-11,-9.96434076975464E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171212,2017-12-12,-0.0010106422494979349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171213,2017-12-13,-0.0010298345551188026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171214,2017-12-14,-0.0010444328683553307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171215,2017-12-15,-0.0010292262816463792,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171216,2017-12-16,-0.0010406927136420573,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171217,2017-12-17,-0.0010238470939578467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171218,2017-12-18,-0.0010014206909398273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171219,2017-12-19,-9.494345219737502E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171220,2017-12-20,-9.229231281824557E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171221,2017-12-21,-9.057307539483995E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171222,2017-12-22,-9.023524115657216E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171223,2017-12-23,-8.904220913940165E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171224,2017-12-24,-8.988202651334332E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171225,2017-12-25,-8.898252102750065E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171226,2017-12-26,-8.895963182705072E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171227,2017-12-27,-8.849367134806573E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171228,2017-12-28,-8.840249263758593E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171229,2017-12-29,-8.513067554112989E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171230,2017-12-30,-8.476339231843919E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171231,2017-12-31,-8.25080520484531E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180101,2018-01-01,-7.634590894254284E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180102,2018-01-02,-7.543307958548817E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180103,2018-01-03,-7.649581193854243E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180104,2018-01-04,-7.967565641502776E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180105,2018-01-05,-8.161233515617003E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180106,2018-01-06,-8.084055336565613E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180107,2018-01-07,-7.985998581678676E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180108,2018-01-08,-8.043828493816102E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180109,2018-01-09,-7.94259615746676E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180110,2018-01-10,-8.057040643787294E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180111,2018-01-11,-8.175533346882922E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180112,2018-01-12,-8.025298943178277E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180113,2018-01-13,-7.755202190863927E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180114,2018-01-14,-7.866093154749711E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180115,2018-01-15,-7.905239880022085E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180116,2018-01-16,-8.027535830787712E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180117,2018-01-17,-8.124091247430923E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180118,2018-01-18,-8.28423741315271E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180119,2018-01-19,-8.209921395480765E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180120,2018-01-20,-8.090394336390497E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180121,2018-01-21,-8.124754671491566E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180122,2018-01-22,-7.984475163285359E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180123,2018-01-23,-8.101229913896915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180124,2018-01-24,-8.041613088265616E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180125,2018-01-25,-8.087428799400532E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180126,2018-01-26,-7.992603766910446E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180127,2018-01-27,-7.881622466202683E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180128,2018-01-28,-7.847690236937907E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180129,2018-01-29,-7.872196163030805E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180130,2018-01-30,-8.080965831833019E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180131,2018-01-31,-7.973824939816618E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180201,2018-02-01,-8.158007946980163E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180202,2018-02-02,-7.887173705928362E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180203,2018-02-03,-7.992195850832142E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180204,2018-02-04,-7.932632555715527E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180205,2018-02-05,-7.7867318847092E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180206,2018-02-06,-7.778160411310424E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180207,2018-02-07,-7.52490693707944E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180208,2018-02-08,-8.100339706302428E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180209,2018-02-09,-8.209930844787583E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180210,2018-02-10,-7.977864693467212E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180211,2018-02-11,-8.667315220483123E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180212,2018-02-12,-9.378381010022334E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180213,2018-02-13,-9.63864170092096E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180214,2018-02-14,-9.753703845882743E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180215,2018-02-15,-0.0010013683045962541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180216,2018-02-16,-0.0010000721241030406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180217,2018-02-17,-9.851871919502409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180218,2018-02-18,-9.952712728051535E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180219,2018-02-19,-9.766720630286587E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180220,2018-02-20,-9.649030327263848E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180221,2018-02-21,-9.551821799224208E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180222,2018-02-22,-9.362402041795014E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180223,2018-02-23,-9.295273219717354E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180224,2018-02-24,-9.635469556382127E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180225,2018-02-25,-9.89062697591369E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180226,2018-02-26,-9.913466869137918E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180227,2018-02-27,-0.0010082670968345352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180228,2018-02-28,-9.702098587998974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180301,2018-03-01,-9.746655148766648E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180302,2018-03-02,-0.0010151736570628322,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180303,2018-03-03,-0.0010006770500122024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180304,2018-03-04,-9.896117569412157E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180305,2018-03-05,-9.90214790087903E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180306,2018-03-06,-0.001028714668985386,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180307,2018-03-07,-0.0010176551347918794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180308,2018-03-08,-9.919108010914704E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180309,2018-03-09,-9.938368917485987E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180310,2018-03-10,-9.908047618402934E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180311,2018-03-11,-9.704439839911101E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180312,2018-03-12,-9.551346664531175E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180313,2018-03-13,-9.713442429187411E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180314,2018-03-14,-9.852880873711172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180315,2018-03-15,-9.629228607831373E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180316,2018-03-16,-0.001029784138863503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180317,2018-03-17,-0.0011028573554257904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180318,2018-03-18,-0.0011354081245988927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180319,2018-03-19,-0.0011843242647497742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180320,2018-03-20,-0.0011746176999056972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180321,2018-03-21,-0.0011611541479345947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180322,2018-03-22,-0.0011667366818220502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180323,2018-03-23,-0.0011584930473863353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180324,2018-03-24,-0.0011585611936248761,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180325,2018-03-25,-0.0011232583652799652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180326,2018-03-26,-0.0011164489769489336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327,2018-03-27,-0.001137919125453454,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180328,2018-03-28,-0.0011288415146419966,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180329,2018-03-29,-0.001093794861432932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180330,2018-03-30,-0.0010746193373406534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180331,2018-03-31,-0.0011192648478734087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180401,2018-04-01,-0.001170176084217287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180402,2018-04-02,-0.0011782675053619695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180403,2018-04-03,-0.0012310468064050811,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180404,2018-04-04,-0.001238352479835649,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180405,2018-04-05,-0.001247996575168722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180406,2018-04-06,-0.001255667109782328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180407,2018-04-07,-0.001319049989400897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180408,2018-04-08,-0.0013292903720312126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180409,2018-04-09,-0.001377188435751497,"{""type"":""MultiPoint"",""coordinates"":[]}"
